"year","month","id","title_en","title_fr","owner_org","org_name","pageviews"
2022,8,"bf655a50-96c8-4126-9ddf-a49174106c3f","Tofino Mudflats Shorebird Surveys, British Columbia - Survey Areas","Relevés des oiseaux de rivage dans les vasières de Tofino, en Colombie Britannique – Sites des relevés","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"bf8a93ab-8199-44fd-9e79-698aff534058","American Water-willow (Justicia americana) - Critical Habitat for Species at Risk - Ontario","Carmantine d’Amérique (Justicia americana) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"bfeb3ecd-b99a-4d1a-b8c1-87373f31f4bd","Coho Salmon (Oncorhynchus kisutch) Conservation Units, Sites & Status","Unités de conservation, sites et état du saumon coho (Oncorhynchus kisutch)","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",2
2022,8,"c04f8c13-eb41-4b7e-b829-4ba9f29dfa92","Southwestern Hudson Bay Drainage Area - National hydrometric network basin polygons","Aire de drainage du sud et de l’ouest de la baie d’Hudson – polygones des bassins du Réseau hydrométrique national","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"c094782e-0d6f-4cc0-b5a3-58908493a433","Identifying priority areas to enhance monitoring of cetaceans in the Northwest Atlantic Ocean","Localisation des zones prioritaires pour améliorer la surveillance des cétacés dans l’océan Atlantique Nord-Ouest","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",4
2022,8,"c27ada29-7b94-49d7-a32b-64c2214e3420","Dabbling Ducks - Coastal Resource Information Management System (CRIMS)","Canards barboteurs - Système de gestion de l'information sur les ressources côtières (CRIMS)","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",1
2022,8,"c2c6de2a-b1ee-4a88-b2bd-1934ff46b824","Pitcher's Thistle (Cirsium pitcheri) - Critical Habitat for Species at Risk - Ontario","Chardon de Pitcher (Cirsium pitcheri) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"c4474517-3d9b-e581-a6e2-e95273f2058e","Community Aquatic Monitoring Program (CAMP) data for the Southern Gulf of St. Lawrence Dataset","Les données de Programme de surveillance de la communauté aquatique (PSCA) du sud du Golfe du Saint-Laurent","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",4
2022,8,"c48530b7-5630-40e7-9fd5-6c8608d68c48","Agricultural Ecumene Boundary File - 2011","Fichier des limites pour l'écoumène agricole - 2011","statcan","Statistics Canada | Statistique Canada",3
2022,8,"c5c249c4-dea6-40a6-8fae-188a42030908","Canada’s National Highway System","Réseau routier national du Canada","tc","Transport Canada | Transports Canada",1
2022,8,"c688b87f-e85f-4842-b0e1-a8f79ebf1133","2010 Land Cover of Canada","Couverture des terres du Canada 2010","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",2
2022,8,"c6997a74-8c28-45f6-98f2-3838717515fd","Drooping Trillium (Trillium flexipes) - Critical Habitat for Species at Risk - Ontario","Trille à pédoncule incliné (Trillium flexipes) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"c6aa31ae-949b-450e-a46e-82ab02ea557c","Bird Conservation Region 12 - High Value Habitats and High Value Biodiversity Areas - Biodiversity Atlas, Canadian Wildlife Service - Ontario Region","Région de conservation des oiseaux 12 - Habitats de valeur élevée et zones de biodiversité à valeur ajoutée - Atlas de la biodiversité, Service canadien de la faune - Région de l'Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"c7b40829-bacb-4f67-a19b-e090b3d32992","Growing Degree Days","Degrés-jours de croissance","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",19
2022,8,"c848bd47-fc67-4c27-9857-933e4a1657a9","Canada Land Inventory (CLI) 1:1,000,000 - Land Capability and Limitation for Agriculture","Inventaire des terres du Canada (ITC) à l’échelle de 1/1 000 000 - Potentiel et limitations des terres pour l’agriculture","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",1
2022,8,"c84f23ff-5544-4172-9d97-afaaca132301","Great Blue Herons - Coastal Resource Information Management System (CRIMS)","Grands hérons bleus - Système de gestion de l'information sur les ressources côtières (CRIMS)","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",1
2022,8,"c94e0c13-5385-49c1-9922-822e10135fc6","Geology Faults","Défauts de géologie","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",4
2022,8,"c9ab948f-5009-4dbc-9129-2f6e373f17f6","Eelgrass inventory in James Bay, Chaleur Bay, Estuary and Gulf of St. Lawrence","Inventaire de la zostère marine dans la Baie James, la Baie des Chaleurs, l'estuaire et le golfe du Saint-Laurent","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",2
2022,8,"c9d45753-5820-4fa2-a1d1-55e3bf8e68f3","Institute of Ocean Sciences Moored Instrument Data (Pacific), 1965-present","Données des instruments amarrés de l'Institut des sciences de la mer (Pacifique), 1965 à aujourd'hui","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"cb3d7dec-ecc6-498b-ac17-949e03f29549","Annual Crop Inventory 2017","Inventaire des cultures, 2017","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",1
2022,8,"ccc01f43-860d-4583-8ba4-e72d8379441e","Ecosections - Ecoregion Ecosystem Classification of British Columbia","Écosections - Écorégion Classification des écosystèmes de la Colombie-Britannique","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",5
2022,8,"ccc75c12-5acc-4a6a-959f-ef6f621147b9","Canada’s Commemorative Map","Carte commémorative du Canada","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",2
2022,8,"cdd3570e-3658-4fbc-9fc1-02a32d5494f7","TANTALIS - Crown Land Licenses","TANTALIS - Licences de terres de la Couronne","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",2
2022,8,"cdfc2d7b-c046-4bf0-90ac-4897232619e1","Fire Perimeters - Current","Périmètres de feu - Courant","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",3
2022,8,"ce05e6ef-cd61-74a2-a65b-bb98a5301287","MODIS annual landcover time series of Canada (19 classes)","MODIS Séries chronologiques de la couverture terrestre annuelle du Canada (19 classes)","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",1
2022,8,"ce72f39f-4cbe-48dc-b709-8aa9e359e462","Harbor seal breeding and feeding areas in the Saguenay Fjord, the Estuary and Gulf of St. Lawrence","Aires de reproduction et d'alimentation du phoque commun dans le fjord du Saguenay, l'estuaire et le golfe du Saint-Laurent","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",2
2022,8,"cebc283f-bae1-4eae-a91f-a26480cd4e4a","Surficial Geology","Géologie des formations en surface","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",86
2022,8,"d00f8e8c-40c4-435a-b790-980339ce3121","Range Map extents - Species at Risk - Canada","Répartition des cartes - Espèces en péril - Canada","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",20
2022,8,"d044d4f4-6cd3-4c51-bd66-6638cef6dba0","Lakeside Daisy (Tetraneuris herbacea) - Critical Habitat for Species at Risk - Ontario","Hyménoxys herbacé (Tetraneuris herbacea) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"d13785dc-b95e-48fc-ad0c-4d334643de8a","Shellfish Water Classification Program – Marine Water Quality Data in Prince Edward Island","Programme de Classification des Eaux Coquillières – Données de la qualité des eaux marines à l’Île-du-Prince-Édouard","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"d159ac68-6e46-44b5-a4e9-951880892c63","Likelihood of Presence of North Atlantic Right Whales in Area Response Planning Pilot Areas","Probabilité de la présence de baleines noires de l’Atlantique Nord dans les zones pilotes de planification d’intervention localisée","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"d1629d03-31cb-46be-bec4-900dfd89673f","Surface Form by Ecozone","Modelé de surface par écozone","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",1
2022,8,"d1e2048b-ccff-5852-aaa5-b861bd55c367","Permafrost, Atlas of Canada, 5th Edition","Pergélisol, Atlas du Canada, 5e édition","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",7
2022,8,"d1fc6010-e2e7-401a-8dc1-544cd2ac0b03","2005 - 2010 20m Land Cover Of Canada South Of Treeline","Couverture terrestre du Canada à une résolution de 20 m au sud de la limite forestière, entre 2005 et 2010","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",5
2022,8,"d256b422-2834-40a2-9f0c-bd5fc32781b2","The Canadian Radiological Monitoring Network – Monitoring Stations","Réseau canadien de surveillance radiologique – Stations de surveillance","hc-sc","Health Canada | Santé Canada",4
2022,8,"d29def12-36f2-4518-8758-896d9fb1f40d","Blue whale sightings in the Estuary and Gulf of St. Lawrence","Observations de rorqual bleu dans l'estuaire et le golfe du Saint-Laurent","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",5
2022,8,"d2a5bf2b-064c-4baf-b69e-0986ae6922cf","Acquisition plans of the RADARSAT Constellation Mission","Plans d'acquisitions pour la Mission de la Constellation RADARSAT","csa-asc","Canadian Space Agency | Agence spatiale canadienne",35
2022,8,"d2d6057f-d7c4-45d9-9fd9-0a58370577e0","Ecologically and Biologically Significant Areas","Zones d'importance écologique et biologique","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",26
2022,8,"d3881c4c-650d-4070-bf9b-1e00aabf0a1d","Canadian Hydrographic Service Non-Navigational (NONNA) Bathymetric Data","Données bathymétriques non navigationnelles (NONNA) du Service hydrographique du Canada","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",31
2022,8,"d4a53115-ee9a-4e17-b882-225b2de3b287","Massasauga (Sistrurus catenatus) - Critical Habitat for Species at Risk - Ontario","Massasauga (Sistrurus catenatus) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"d73d12ed-cf4a-9f61-d249-58e8eb6b9711","Southern Gulf of St. Lawrence snow crab research trawl survey dataset","Jeu de données du relevé scientifique au chalut du crabe des neiges dans le sud du golfe du St. Laurent.","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",2
2022,8,"d744963f-133c-4a50-8329-0b44865c1e3e","Coast of Bays Metrics: Geography, Hydrology and Physical Oceanography of an Aquaculture Area of the South Coast of Newfoundland","Mesures de la de Coast of Bays: géographie, hydrologie et océanographie physique d'une zone aquacole de la côte sud de Terre-Neuve","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"d765cc41-8ee0-4aca-be4b-084448e52a58","Standardized Precipitation Evapotranspiration Index (SPEI)","Indice normalisé précipitations moins évapotranspiration (INPE)","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",3
2022,8,"d880ba18-8790-41a2-bf73-e9247380759b","Strait of Georgia Synoptic Bottom Trawl Survey","Relevé synoptique au chalut de fond dans le détroit de Georgie","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",2
2022,8,"d8fa9a38-c4df-442a-8319-9bbcbdc29060","Map of Forest Management in Canada","La carte des forêts aménagées du Canada","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",9
2022,8,"da63ecd4-0720-47b3-a447-d0b1a1716b76","Average Relative Density of Fish Functional Groups and Species in the Newfoundland and Labrador Shelves Bioregion, 1981-2017","Densité relative moyenne de groupes fonctionnels et d’espèces de poissons dans la biorégion des plateaux de Terre-Neuve et du Labrador, 1981-2017","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"dad06723-6201-4a59-b01f-67423034d340","Spoon-leaved Moss (Bryoandersonia illecebra) - Critical Habitat for Species at Risk - Ontario","Andersonie charmante (Bryoandersonia illecebra) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"db177a8c-5d7d-49eb-8290-31e6a45d786c","Critical Habitat of Species at Risk","L'habitat essentiel désigné en vertu de la Loi sur les espèces en péril","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",46
2022,8,"dd1bdb65-796e-42a8-a7ff-a1612ba7c2d1","Shellfish Water Classification Program – Marine Water Quality Data in Quebec","Programme de Classification des Eaux Coquillières – Données de la qualité des eaux marines au Québec","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",2
2022,8,"dd7d7ff3-9512-499a-ae55-56beedfbbf9c","Hydrology: 100 Year Peak Flow Isolines (Historical)","Hydrologie : Isolines d'écoulement de pointe 100 ans (Historique)","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",1
2022,8,"de50ac30-ab0d-4bf2-b9af-362977edde3a","Database of the Distributions of Marine Fishes of Arctic Canada","Base de données sur la distribution des poissons marins de l’Arctique canadien","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",2
2022,8,"deb9373a-4b70-401e-a215-e6a07ba101be","Heart-leaved Plantain (Plantago cordata) - Critical Habitat for Species at Risk - Ontario","Plantain à feuilles cordées (Plantago cordata) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"ded53eaa-bb98-4476-beea-3138372c740b","Salmon Rivers Presence, Maritimes Region","Présence de rivière à saumon, région des maritimes","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"dfb8b498-fa4b-4286-b3ec-58db88aca1cf","Forest Tenure Cutblock Polygons (FTA 4.0)","Polygones de coupe de tenure forestière (ALE 4.0)","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",12
2022,8,"e05fedf1-4b55-42dc-9b84-4b5d00caa407","Southern British Columbia Chinook Salmon (Oncorhynchus tshawytscha) Conservation Units, Sites & Status","Unités de conservation, sites et état du saumon quinnat (Oncorhynchus tshawytscha) du sud de la Colombie-Britannique","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",2
2022,8,"e08eec16-7c7a-4253-9bee-ea640d400a54","Liquefied Natural Gas Terminals - North American Cooperation on Energy Information","Terminaux méthaniers - Coopération nord-américaine en matière d’information sur l’énergie","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",10
2022,8,"e0fabad5-9379-4077-87b9-5705f28c490b","Fisheries and Oceans Canada Species at Risk Distribution (Range)","Répartition des espèces aquatiques en péril du MPO","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",14
2022,8,"e1fa0090-4b06-e476-5c71-e2326666a4d0","Canadian National Marine Seismic Data Repository","Répertoire de données sismiques maritimes nationales","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",1
2022,8,"e218c8cb-5039-4706-b58f-d54c6c11a6fc","Cumulative Effects of Marine Shipping - Pilot areas","Effets cumulatifs du transport maritime - Régions pilotes","tc","Transport Canada | Transports Canada",1
2022,8,"e23ce141-996e-4c98-b4a1-3141ce6095dd","Pacific Great Blue Heron (Ardea herodias fannini) Conservation Regions, British Columbia","Région de conservation du Grand Héron (Ardea herodias fannini), Colombie Britannique","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",2
2022,8,"e313db89-4219-4a5e-a543-772a86068710","Border Crossings: Natural Gas Pipeline - North American Cooperation on Energy Information","Passages transfrontaliers: Pipeline de gaz naturel - Coopération nord-américaine en matière d’information sur l’énergie","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",10
2022,8,"e3665cb2-3de1-446d-9108-6eff9e5ac7b9","British Columbia Geoduck (Panopea generosa) Age, Size Structure and Growth Parameters, 1993 - 2002","Paramètres de croissance, structure, taille et âge de la panope (Panopea generosa) en Colombie-Britannique, 1993-2002","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"e37cc64b-41a6-491f-be3b-9983bd5948f7","Ministry of Transportation (MOT) Road Features Inventory (RFI)","Inventaire des caractéristiques routières (DDR) du ministère des Transports","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",32
2022,8,"e44f5eac-5ea6-4a9c-a48e-93c202fbfdd6","Bent Spike-rush (Eleocharis geniculata) Great Lakes Plains Population - Critical Habitat for Species at Risk - Ontario","Éléocharide géniculée (Eleocharis geniculata) Population des plaines des Grands Lacs - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"e4bebec3-0846-4326-a81f-210a92b980b8","Even Year Pink Salmon (Oncorhynchus gorbuscha) Conservation Units, Sites & Status","Unités de conservation, sites et état du saumon rose/année paire (Oncorhynchus gorbuscha)","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"e4c96566-3895-4d55-8ba9-adfd64cfaf54","Ecodivisions - Ecoregion Ecosystem Classification of British Columbia","Ecovisions - Classification des écosystèmes de l'écorégion de la Colombie-Britannique","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",1
2022,8,"e5e37020-bbfb-440f-b26b-9a012edbc6d3","Surface Form by Ecoregion","Modelé de surface par écorégion","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",1
2022,8,"e606ad01-843f-4730-93fa-f944dfbbbf07","Biodiversity of the whelk (Buccinum) dredge survey in the St. Lawrence Estuary","Biodiversité du relevé du buccin (Buccinum) à la drague dans l'estuaire du Saint-Laurent","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"e6405791-c9b9-4246-a5ed-e5cf610075b5","Coastal Environmental Exposure Layer","Couche Sur L’exposition Environnementale Des Côtes","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"e6c795b6-32fe-42b7-acf7-836e216c05d6","Great Lakes Nearshore Waters Assessment","Évaluation des eaux côtières des Grands Lacs","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",8
2022,8,"e6e11b99-f0cc-44f7-f5eb-3b995fb1637e","Canada west coast topo-bathymetric digital elevation model","Modèle altimétrique numérique de topobathymétrie pour la côte Ouest du Canada","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",3
2022,8,"e70e3263-8584-4f22-94cb-8c15b616cbfc","Polling Division Boundaries - Canada 2019","Limites de section de vote - Canada 2019","elections","Elections Canada | Élections Canada",3
2022,8,"e736c0f0-b19e-4842-903d-28bfc756d48a","Benthic Species Presence/Absence in the Lower Bay of Fundy Derived From High Resolution Video and Still Imagery","Présence ou Absence D’espèces Benthiques Dans La Partie Inférieure de La Baie de Fundy D’après Une Vidéo à Haute Résolution et des Images Fixes","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"e747750a-40dc-4ab3-be49-fe555eb68293","Difference in fire season length - Short-term (2011-2040) under RCP 8.5 compared to reference period","Différence dans la durée de la saison des feux - Court terme (2011-2040) selon le RCP 8.5 par rapport à la période de référence","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",1
2022,8,"e7bd6e36-13d4-4aa9-9ac3-6685e35e7352","Critical Habitat for Species at Risk, British Columbia - Macoun's Meadowfoam (Limnanthes macounii)","Habitat essentiel pour les espèces en péril, Colombie-Britannique - Limnanthe de Macoun (Limnanthes macounii)","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",2
2022,8,"e7ee39b0-16c5-4d6e-844e-95a27c843545","Virginia Mallow (Sida hermaphrodita) - Critical Habitat for Species at Risk - Ontario","Mauve de Virginie (Sida hermaphrodita) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"e856535d-fbb1-4080-8e25-4f63f07f6fb4","Branched Bartonia (Bartonia paniculata spp paniculata) - Critical Habitat for Species at Risk - Ontario","Bartonie paniculée (Bartonia paniculata paniculata spp) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"e8896575-1fb8-4e53-8acd-8579c3c055c2","Wet Deposition Maps","Cartes de Dépôt Humide","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",5
2022,8,"e88a7041-2f71-4732-b237-80446d29f38e","Provincial Fish Ranges - Generalized","Réparations provinciales de poissons - Généralisé","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",2
2022,8,"e98ebcd8-5989-4924-85e1-7657d920b949","Crown land use policy area (overlay)","Zone de politique sur l’aménagement des terres de la Couronne (chevauchement de zones)","on","Government of Ontario | Gouvernement de l'Ontario",4
2022,8,"eb07b3f2-55b4-4bf8-9d23-483ae872ca2c","Percent of Average Precipitation","Pourcentage des précipitations moyennes","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",7
2022,8,"ecd01458-c303-4207-9ac1-15da32d9768b","Critical Habitat for Species at Risk, British Columbia - Marbled Murrelet (Brachyramphus marmoratus)","Habitat essentiel pour les espèces en péril, Colombie-Britannique - Guillemot marbré (Brachyramphus marmoratus)","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",3
2022,8,"ecfc238f-b1c7-4f5e-9607-d1332860eda1","Important Areas for Birds in Strait of Georgia Ecoregion","Zones importantes pour les oiseaux dans l’écorégion du détroit de Georgia","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"ed36f4f3-2fb9-4241-8e29-6741e8b9e400","Thematic Soil Maps of Saskatchewan","Cartes pédologiques thématiques de la Saskatchewan","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",1
2022,8,"ee1580ab-a23d-4f86-a09b-79763677eb47","2020 Land Cover of Canada","Couverture des terres du Canada 2020","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",8
2022,8,"ee421d50-dffd-41fb-976c-5bbfec04b2dd","Climate Action Map","Carte d'action climatique","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",3
2022,8,"ee7e9a50-f1cb-4cc0-87ad-6f0cc5227756","Percent of Normal Soil Moisture","Pourcentage d’humidité normale du sol","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",3
2022,8,"ee8d5e19-ff2c-427b-84c9-37aeee2189c6","Golden-winged Warbler (Vermivora chrysoptera) - Critical Habitat for Species at Risk - Ontario","Paruline à ailes dorées (Vermivora chrysoptera) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"ef8476ed-b02d-4f5c-b778-0d44c9126144","Bedrock Geology","Géologie du socle rocheux","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",13
2022,8,"efe9606f-df8b-47a1-a5a1-6933992885a7","Total Soil Moisture (mm)","Humidité totale du sol (mm)","aafc-aac","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada",5
2022,8,"f089a3f3-45e9-47de-b1c4-170e9950d8e7","Eastern Canada Marine Spatial Planning Areas","Zones de planification spatiale marine de l’est du Canada","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",1
2022,8,"f182f1f8-9c9b-49e5-8702-9dd37093a768","Combined Sewer Overflow volumes from wastewater systems subject to the Wastewater Systems Effluent Regulations","Volumes des points de débordement des égouts unitaires des systèmes d’assainissement des eaux usées assujettis au RESAEU","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",5
2022,8,"f19114f1-9ff8-45a9-9440-a71ebb2d367a","Critical Habitat for Species at Risk, Ontario","Habitat essentiel des espèces en péril, Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",18
2022,8,"f1bbe703-5958-4d93-a884-a94dc4dfb34b","Counties of British Columbia - Legally Defined Administrative Areas of BC","Comtés de la Colombie-Britannique - Zones administratives légalement définies de la Colombie-Britannique","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",2
2022,8,"f242b881-75e3-40bb-a148-63410b4ce2af","Inuit Regions (Inuit Nunangat)","Régions inuites (Inuit Nunangat)","aandc-aadnc","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada",9
2022,8,"f281b150-0645-48e4-9c30-01f55f93f78e","Historic treaties","Traités historiques","aandc-aadnc","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada",14
2022,8,"f2ac0ae9-dd2f-4a70-b059-f8a49d9f5982","Turkey Lakes Watershed Study","Étude du bassin des lacs Turkey","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",1
2022,8,"f2c493e4-ceaa-11eb-be59-1860247f53e3","A substrate classification for the Inshore Scotian Shelf and Bay of Fundy, Maritimes Region","Classification du substrat pour la zone côtière du plateau néo-écossais et la baie de Fundy dans la région des Maritimes","dfo-mpo","Fisheries and Oceans Canada | Pêches et Océans Canada",6
2022,8,"f302daf6-9e86-41fa-a3aa-25dc7f8e6c2c","Colicroot (Aletris farinosa) - Critical Habitat for Species at Risk - Ontario","Alétris farineux (Aletris farinosa) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"f358a53b-ffde-4830-a325-a5a03ff672c3","BEC Map","BEC Carte","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",2
2022,8,"f3ca4d73-0951-4af4-a9cd-64dae6f6d9f0","Loons and Grebes - Coastal Resource Information Management System (CRIMS)","Plongeons et Grèbes - Système de gestion de l'information sur les ressources côtières (CRIMS)","bc-cb","Government of British Columbia | Gouvernment de la Colombie-Britannique",1
2022,8,"f426088b-dde4-4502-9600-6bfa37556f8e","Indigenous Geographical Names","Les noms de lieux autochtones","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",1
2022,8,"f4a8f715-894b-4b70-8244-7f5b4ca75876","Geographic Township Improved","Cantons géographiques (version améliorée)","on","Government of Ontario | Gouvernement de l'Ontario",2
2022,8,"f4fb2aee-2d1b-4c75-aea1-2a7760cc4b58","Air pollutant emissions – Sulphur oxide emissions by facility, Canada","Émissions de polluants atmosphériques – Émissions d'oxydes de soufre par installation, Canada","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",2
2022,8,"f53b8227-9c12-4186-ab58-ad2cbf69953d","National Wildlife Area","Réserves nationales de faune","on","Government of Ontario | Gouvernement de l'Ontario",1
2022,8,"f5f2db55-31e4-42fb-8c73-23e1c44de9b2","Major Projects Inventory","Inventaire des grands projets","nrcan-rncan","Natural Resources Canada | Ressources naturelles Canada",79
2022,8,"f60956d5-b4ad-4209-ace7-f50ceea0a3c3","Engelmann's Quillwort (Isoetes englemannii) - Critical Habitat for Species at Risk - Ontario","Isoète d'Engelmann (Isoetes englemannii) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
2022,8,"f612e2b4-5c67-46dc-9a84-1154c649ab4e","Atlas of Seabirds at Sea in Eastern Canada 2006-2016","Atlas des oiseaux en mer dans l'est du Canada 2006-2016","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",3
2022,8,"f7edef49-70da-1be8-5785-5f354ff6b7c1","Nova Scotia Highway Distance Markers","Marqueurs de distance routière de la Nouvelle-Écosse","ns-ne","Government of Nova Scotia | Gouvernment de la Nouvelle-Écosse",2
2022,8,"f8271ff4-73ec-44c6-a774-25cdbf265b05","Cucumber Tree (Magnolia acuminata) - Critical Habitat for Species at Risk - Ontario","Magnolia acuminé (Magnolia acuminata) - Habitat essentiel des espèces en péril - Ontario","ec","Environment and Climate Change Canada | Environnement et Changement climatique Canada",1
